month,location_id,product_id,waste_units,waste_cost,waste_reason,recorded_by
2025-03,LOC007,P016,26,37.44,Expired Inventory,Shift Manager
2025-03,LOC007,P017,20,24.8,Expired Inventory,Inventory Coordinator
2025-03,LOC007,P018,21,29.19,Expired Inventory,Operations Supervisor
2025-03,LOC007,P019,18,37.44,Expired Inventory,Kitchen Lead
2025-03,LOC007,P020,26,16.9,Overproduction,Kitchen Lead
2025-03,LOC007,P021,6,7.74,Spoilage,Shift Manager
2025-03,LOC007,P022,6,10.74,Damaged Handling,Inventory Coordinator
2025-03,LOC007,P023,5,8.5,Prep Loss,Kitchen Lead
2025-03,LOC007,P024,7,7.63,Overproduction,Kitchen Lead
2025-03,LOC007,P025,15,2.7,Overproduction,Kitchen Lead
2025-03,LOC007,P026,15,0.75,Expired Inventory,Shift Manager
2025-03,LOC007,P027,13,0.39,Damaged Handling,Kitchen Lead
2025-03,LOC007,P028,14,1.26,Spoilage,Inventory Coordinator
2025-03,LOC008,P001,23,181.24,Prep Loss,Inventory Coordinator
2025-03,LOC008,P002,18,203.58,Overproduction,Operations Supervisor
2025-03,LOC008,P003,16,185.6,Prep Loss,Inventory Coordinator
2025-03,LOC008,P004,19,130.72,Overproduction,Operations Supervisor
2025-03,LOC008,P005,13,44.85,Spoilage,Inventory Coordinator
2025-03,LOC008,P006,19,51.49,Expired Inventory,Shift Manager
2025-03,LOC008,P007,18,42.3,Spoilage,Operations Supervisor
2025-03,LOC008,P008,14,52.92,Expired Inventory,Kitchen Lead
2025-03,LOC008,P009,17,49.13,Prep Loss,Kitchen Lead
2025-03,LOC008,P010,15,38.25,Expired Inventory,Kitchen Lead
2025-03,LOC008,P011,23,18.17,Overproduction,Inventory Coordinator
2025-03,LOC008,P012,21,20.79,Expired Inventory,Shift Manager
2025-03,LOC008,P013,22,23.98,Spoilage,Inventory Coordinator
2025-03,LOC008,P014,23,13.8,Expired Inventory,Kitchen Lead
2025-03,LOC008,P015,17,34.0,Overproduction,Kitchen Lead
2025-03,LOC008,P016,28,40.32,Spoilage,Operations Supervisor
2025-03,LOC008,P017,20,24.8,Expired Inventory,Shift Manager
2025-03,LOC008,P018,23,31.97,Expired Inventory,Shift Manager
2025-03,LOC008,P019,17,35.36,Expired Inventory,Shift Manager
2025-03,LOC008,P020,22,14.3,Overproduction,Operations Supervisor
2025-03,LOC008,P021,7,9.03,Overproduction,Shift Manager
2025-03,LOC008,P022,6,10.74,Prep Loss,Inventory Coordinator
2025-03,LOC008,P023,6,10.2,Spoilage,Inventory Coordinator
2025-03,LOC008,P024,6,6.54,Spoilage,Inventory Coordinator
2025-03,LOC008,P025,14,2.52,Spoilage,Kitchen Lead
2025-03,LOC008,P026,14,0.7,Overproduction,Shift Manager
2025-03,LOC008,P027,13,0.39,Overproduction,Operations Supervisor
2025-03,LOC008,P028,12,1.08,Damaged Handling,Kitchen Lead
2025-04,LOC001,P001,25,204.0,Spoilage,Kitchen Lead
2025-04,LOC001,P002,22,258.06,Overproduction,Inventory Coordinator
2025-04,LOC001,P003,20,240.2,Overproduction,Shift Manager
2025-04,LOC001,P004,20,142.4,Spoilage,Inventory Coordinator
2025-04,LOC001,P005,16,55.68,Prep Loss,Operations Supervisor
2025-04,LOC001,P006,25,69.0,Spoilage,Inventory Coordinator
2025-04,LOC001,P007,21,50.4,Spoilage,Operations Supervisor
2025-04,LOC001,P008,18,69.3,Spoilage,Operations Supervisor
2025-04,LOC001,P009,20,58.8,Spoilage,Shift Manager
2025-04,LOC001,P010,17,44.2,Overproduction,Shift Manager
2025-04,LOC001,P011,27,21.6,Overproduction,Operations Supervisor
2025-04,LOC001,P012,24,24.0,Spoilage,Inventory Coordinator
2025-04,LOC001,P013,23,25.3,Spoilage,Shift Manager
2025-04,LOC001,P014,30,18.3,Overproduction,Inventory Coordinator
2025-04,LOC001,P015,18,36.54,Overproduction,Inventory Coordinator
2025-04,LOC001,P016,28,40.6,Overproduction,Kitchen Lead
2025-04,LOC001,P017,25,31.25,Expired Inventory,Operations Supervisor
2025-04,LOC001,P018,26,36.4,Spoilage,Kitchen Lead
2025-04,LOC001,P019,18,37.62,Spoilage,Kitchen Lead
2025-04,LOC001,P020,27,17.82,Spoilage,Operations Supervisor
2025-04,LOC001,P021,7,9.1,Spoilage,Operations Supervisor
2025-04,LOC001,P022,6,10.8,Overproduction,Shift Manager
2025-04,LOC001,P023,6,10.38,Prep Loss,Operations Supervisor
2025-04,LOC001,P024,8,8.8,Damaged Handling,Shift Manager
2025-04,LOC001,P025,15,2.7,Prep Loss,Kitchen Lead
2025-04,LOC001,P026,16,0.8,Overproduction,Kitchen Lead
2025-04,LOC001,P027,16,0.48,Spoilage,Kitchen Lead
2025-04,LOC001,P028,14,1.26,Spoilage,Kitchen Lead
2025-04,LOC002,P001,26,212.16,Prep Loss,Operations Supervisor
2025-04,LOC002,P002,20,234.6,Expired Inventory,Operations Supervisor
2025-04,LOC002,P003,18,216.18,Overproduction,Inventory Coordinator
2025-04,LOC002,P004,21,149.52,Overproduction,Kitchen Lead
2025-04,LOC002,P005,14,48.72,Spoilage,Operations Supervisor
2025-04,LOC002,P006,21,57.96,Overproduction,Operations Supervisor
2025-04,LOC002,P007,20,48.0,Overproduction,Inventory Coordinator
2025-04,LOC002,P008,17,65.45,Expired Inventory,Inventory Coordinator
2025-04,LOC002,P009,17,49.98,Prep Loss,Inventory Coordinator
2025-04,LOC002,P010,15,39.0,Expired Inventory,Operations Supervisor
2025-04,LOC002,P011,22,17.6,Expired Inventory,Inventory Coordinator
2025-04,LOC002,P012,20,20.0,Overproduction,Inventory Coordinator
2025-04,LOC002,P013,21,23.1,Prep Loss,Kitchen Lead
2025-04,LOC002,P014,23,14.03,Damaged Handling,Kitchen Lead
2025-04,LOC002,P015,17,34.51,Spoilage,Operations Supervisor
2025-04,LOC002,P016,25,36.25,Expired Inventory,Inventory Coordinator
2025-04,LOC002,P017,21,26.25,Prep Loss,Inventory Coordinator
2025-04,LOC002,P018,23,32.2,Overproduction,Shift Manager
2025-04,LOC002,P019,20,41.8,Overproduction,Kitchen Lead
2025-04,LOC002,P020,25,16.5,Spoilage,Kitchen Lead
2025-04,LOC002,P021,6,7.8,Overproduction,Shift Manager
2025-04,LOC002,P022,5,9.0,Spoilage,Shift Manager
2025-04,LOC002,P023,6,10.38,Overproduction,Operations Supervisor
2025-04,LOC002,P024,8,8.8,Expired Inventory,Inventory Coordinator
2025-04,LOC002,P025,13,2.34,Damaged Handling,Kitchen Lead
2025-04,LOC002,P026,15,0.75,Overproduction,Kitchen Lead
2025-04,LOC002,P027,14,0.42,Expired Inventory,Kitchen Lead
2025-04,LOC002,P028,12,1.08,Spoilage,Operations Supervisor
2025-04,LOC003,P001,22,179.52,Spoilage,Operations Supervisor
2025-04,LOC003,P002,18,211.14,Expired Inventory,Inventory Coordinator
2025-04,LOC003,P003,17,204.17,Prep Loss,Kitchen Lead
2025-04,LOC003,P004,18,128.16,Overproduction,Operations Supervisor
2025-04,LOC003,P005,13,45.24,Spoilage,Inventory Coordinator
2025-04,LOC003,P006,20,55.2,Spoilage,Operations Supervisor
2025-04,LOC003,P007,19,45.6,Spoilage,Kitchen Lead
2025-04,LOC003,P008,14,53.9,Spoilage,Inventory Coordinator
2025-04,LOC003,P009,17,49.98,Spoilage,Kitchen Lead
2025-04,LOC003,P010,14,36.4,Spoilage,Shift Manager
2025-04,LOC003,P011,22,17.6,Prep Loss,Shift Manager
2025-04,LOC003,P012,18,18.0,Spoilage,Inventory Coordinator
2025-04,LOC003,P013,22,24.2,Spoilage,Inventory Coordinator
2025-04,LOC003,P014,23,14.03,Expired Inventory,Kitchen Lead
2025-04,LOC003,P015,15,30.45,Prep Loss,Operations Supervisor
2025-04,LOC003,P016,25,36.25,Spoilage,Kitchen Lead
2025-04,LOC003,P017,19,23.75,Overproduction,Kitchen Lead
2025-04,LOC003,P018,21,29.4,Spoilage,Shift Manager
2025-04,LOC003,P019,19,39.71,Expired Inventory,Shift Manager
2025-04,LOC003,P020,21,13.86,Prep Loss,Operations Supervisor
2025-04,LOC003,P021,6,7.8,Overproduction,Kitchen Lead
2025-04,LOC003,P022,5,9.0,Spoilage,Kitchen Lead
2025-04,LOC003,P023,5,8.65,Spoilage,Operations Supervisor
2025-04,LOC003,P024,6,6.6,Expired Inventory,Shift Manager
2025-04,LOC003,P025,13,2.34,Spoilage,Operations Supervisor
2025-04,LOC003,P026,13,0.65,Spoilage,Inventory Coordinator
2025-04,LOC003,P027,12,0.36,Prep Loss,Shift Manager
2025-04,LOC003,P028,11,0.99,Overproduction,Kitchen Lead
2025-04,LOC004,P001,22,179.52,Overproduction,Inventory Coordinator
2025-04,LOC004,P002,21,246.33,Overproduction,Kitchen Lead
2025-04,LOC004,P003,18,216.18,Expired Inventory,Inventory Coordinator
2025-04,LOC004,P004,19,135.28,Prep Loss,Inventory Coordinator
2025-04,LOC004,P005,15,52.2,Expired Inventory,Operations Supervisor
2025-04,LOC004,P006,22,60.72,Prep Loss,Kitchen Lead
2025-04,LOC004,P007,21,50.4,Overproduction,Kitchen Lead
2025-04,LOC004,P008,18,69.3,Overproduction,Operations Supervisor
2025-04,LOC004,P009,19,55.86,Overproduction,Inventory Coordinator
2025-04,LOC004,P010,16,41.6,Spoilage,Operations Supervisor
2025-04,LOC004,P011,21,16.8,Spoilage,Kitchen Lead
2025-04,LOC004,P012,19,19.0,Overproduction,Inventory Coordinator
2025-04,LOC004,P013,23,25.3,Spoilage,Shift Manager
2025-04,LOC004,P014,25,15.25,Spoilage,Operations Supervisor
2025-04,LOC004,P015,17,34.51,Prep Loss,Shift Manager
2025-04,LOC004,P016,28,40.6,Overproduction,Shift Manager
2025-04,LOC004,P017,23,28.75,Expired Inventory,Operations Supervisor
2025-04,LOC004,P018,23,32.2,Prep Loss,Inventory Coordinator
2025-04,LOC004,P019,17,35.53,Overproduction,Inventory Coordinator
2025-04,LOC004,P020,23,15.18,Overproduction,Operations Supervisor
2025-04,LOC004,P021,6,7.8,Expired Inventory,Kitchen Lead
2025-04,LOC004,P022,5,9.0,Spoilage,Operations Supervisor
2025-04,LOC004,P023,6,10.38,Damaged Handling,Kitchen Lead
2025-04,LOC004,P024,7,7.7,Spoilage,Inventory Coordinator
2025-04,LOC004,P025,15,2.7,Expired Inventory,Kitchen Lead
2025-04,LOC004,P026,15,0.75,Spoilage,Operations Supervisor
2025-04,LOC004,P027,14,0.42,Overproduction,Operations Supervisor
2025-04,LOC004,P028,15,1.35,Spoilage,Operations Supervisor
2025-04,LOC005,P001,20,163.2,Spoilage,Inventory Coordinator
2025-04,LOC005,P002,15,175.95,Prep Loss,Shift Manager
2025-04,LOC005,P003,15,180.15,Expired Inventory,Inventory Coordinator
2025-04,LOC005,P004,18,128.16,Spoilage,Shift Manager
2025-04,LOC005,P005,13,45.24,Expired Inventory,Shift Manager
2025-04,LOC005,P006,18,49.68,Overproduction,Shift Manager
2025-04,LOC005,P007,16,38.4,Damaged Handling,Inventory Coordinator
2025-04,LOC005,P008,16,61.6,Prep Loss,Inventory Coordinator
2025-04,LOC005,P009,17,49.98,Overproduction,Inventory Coordinator
2025-04,LOC005,P010,15,39.0,Prep Loss,Kitchen Lead
2025-04,LOC005,P011,20,16.0,Overproduction,Inventory Coordinator
2025-04,LOC005,P012,16,16.0,Spoilage,Shift Manager
2025-04,LOC005,P013,19,20.9,Expired Inventory,Shift Manager
2025-04,LOC005,P014,20,12.2,Prep Loss,Kitchen Lead
2025-04,LOC005,P015,16,32.48,Prep Loss,Inventory Coordinator
2025-04,LOC005,P016,23,33.35,Spoilage,Shift Manager
2025-04,LOC005,P017,21,26.25,Prep Loss,Kitchen Lead
2025-04,LOC005,P018,17,23.8,Spoilage,Inventory Coordinator
2025-04,LOC005,P019,16,33.44,Spoilage,Kitchen Lead
2025-04,LOC005,P020,21,13.86,Prep Loss,Operations Supervisor
2025-04,LOC005,P021,5,6.5,Expired Inventory,Shift Manager
2025-04,LOC005,P022,5,9.0,Expired Inventory,Operations Supervisor
2025-04,LOC005,P023,5,8.65,Damaged Handling,Kitchen Lead
2025-04,LOC005,P024,6,6.6,Spoilage,Operations Supervisor
2025-04,LOC005,P025,14,2.52,Spoilage,Kitchen Lead
2025-04,LOC005,P026,14,0.7,Spoilage,Inventory Coordinator
2025-04,LOC005,P027,12,0.36,Overproduction,Shift Manager
2025-04,LOC005,P028,12,1.08,Overproduction,Operations Supervisor
2025-04,LOC006,P001,22,179.52,Overproduction,Kitchen Lead
2025-04,LOC006,P002,17,199.41,Prep Loss,Kitchen Lead
2025-04,LOC006,P003,15,180.15,Spoilage,Inventory Coordinator
2025-04,LOC006,P004,17,121.04,Prep Loss,Shift Manager
2025-04,LOC006,P005,14,48.72,Damaged Handling,Kitchen Lead
2025-04,LOC006,P006,20,55.2,Damaged Handling,Shift Manager
2025-04,LOC006,P007,20,48.0,Spoilage,Operations Supervisor
2025-04,LOC006,P008,15,57.75,Prep Loss,Inventory Coordinator
2025-04,LOC006,P009,19,55.86,Damaged Handling,Inventory Coordinator
2025-04,LOC006,P010,14,36.4,Spoilage,Inventory Coordinator
2025-04,LOC006,P011,21,16.8,Overproduction,Operations Supervisor
2025-04,LOC006,P012,18,18.0,Overproduction,Operations Supervisor
2025-04,LOC006,P013,21,23.1,Spoilage,Kitchen Lead
2025-04,LOC006,P014,25,15.25,Expired Inventory,Shift Manager
2025-04,LOC006,P015,18,36.54,Spoilage,Inventory Coordinator
2025-04,LOC006,P016,25,36.25,Overproduction,Operations Supervisor
2025-04,LOC006,P017,23,28.75,Spoilage,Kitchen Lead
2025-04,LOC006,P018,21,29.4,Overproduction,Kitchen Lead
2025-04,LOC006,P019,16,33.44,Overproduction,Shift Manager
2025-04,LOC006,P020,26,17.16,Spoilage,Kitchen Lead
2025-04,LOC006,P021,7,9.1,Overproduction,Shift Manager
2025-04,LOC006,P022,6,10.8,Spoilage,Operations Supervisor
2025-04,LOC006,P023,5,8.65,Overproduction,Shift Manager
2025-04,LOC006,P024,7,7.7,Spoilage,Shift Manager
2025-04,LOC006,P025,13,2.34,Expired Inventory,Operations Supervisor
2025-04,LOC006,P026,15,0.75,Prep Loss,Inventory Coordinator
2025-04,LOC006,P027,13,0.39,Spoilage,Kitchen Lead
2025-04,LOC006,P028,13,1.17,Spoilage,Kitchen Lead
2025-04,LOC007,P001,24,195.84,Overproduction,Shift Manager
2025-04,LOC007,P002,20,234.6,Overproduction,Kitchen Lead
2025-04,LOC007,P003,16,192.16,Expired Inventory,Shift Manager
2025-04,LOC007,P004,18,128.16,Spoilage,Kitchen Lead
2025-04,LOC007,P005,13,45.24,Spoilage,Kitchen Lead
2025-04,LOC007,P006,22,60.72,Prep Loss,Inventory Coordinator
2025-04,LOC007,P007,17,40.8,Spoilage,Kitchen Lead
2025-04,LOC007,P008,15,57.75,Spoilage,Inventory Coordinator
2025-04,LOC007,P009,17,49.98,Spoilage,Inventory Coordinator
2025-04,LOC007,P010,16,41.6,Expired Inventory,Shift Manager
2025-04,LOC007,P011,24,19.2,Expired Inventory,Shift Manager
2025-04,LOC007,P012,18,18.0,Damaged Handling,Kitchen Lead
2025-04,LOC007,P013,21,23.1,Overproduction,Operations Supervisor
2025-04,LOC007,P014,24,14.64,Expired Inventory,Shift Manager
2025-04,LOC007,P015,17,34.51,Spoilage,Operations Supervisor
2025-04,LOC007,P016,27,39.15,Expired Inventory,Shift Manager
2025-04,LOC007,P017,22,27.5,Overproduction,Shift Manager
2025-04,LOC007,P018,19,26.6,Overproduction,Kitchen Lead
2025-04,LOC007,P019,17,35.53,Overproduction,Inventory Coordinator
2025-04,LOC007,P020,26,17.16,Expired Inventory,Shift Manager
2025-04,LOC007,P021,6,7.8,Spoilage,Inventory Coordinator
2025-04,LOC007,P022,6,10.8,Expired Inventory,Inventory Coordinator
2025-04,LOC007,P023,5,8.65,Prep Loss,Inventory Coordinator
2025-04,LOC007,P024,6,6.6,Prep Loss,Inventory Coordinator
2025-04,LOC007,P025,14,2.52,Expired Inventory,Inventory Coordinator
2025-04,LOC007,P026,14,0.7,Prep Loss,Shift Manager
2025-04,LOC007,P027,14,0.42,Overproduction,Shift Manager
2025-04,LOC007,P028,13,1.17,Spoilage,Kitchen Lead
2025-04,LOC008,P001,21,171.36,Spoilage,Operations Supervisor
2025-04,LOC008,P002,19,222.87,Spoilage,Kitchen Lead
2025-04,LOC008,P003,17,204.17,Prep Loss,Operations Supervisor
2025-04,LOC008,P004,19,135.28,Damaged Handling,Inventory Coordinator
2025-04,LOC008,P005,14,48.72,Prep Loss,Operations Supervisor
2025-04,LOC008,P006,19,52.44,Prep Loss,Operations Supervisor
2025-04,LOC008,P007,20,48.0,Overproduction,Kitchen Lead
2025-04,LOC008,P008,14,53.9,Prep Loss,Operations Supervisor
2025-04,LOC008,P009,16,47.04,Overproduction,Kitchen Lead
2025-04,LOC008,P010,14,36.4,Damaged Handling,Shift Manager
2025-04,LOC008,P011,20,16.0,Overproduction,Inventory Coordinator
2025-04,LOC008,P012,20,20.0,Overproduction,Shift Manager
2025-04,LOC008,P013,22,24.2,Expired Inventory,Inventory Coordinator
2025-04,LOC008,P014,24,14.64,Expired Inventory,Shift Manager
2025-04,LOC008,P015,16,32.48,Spoilage,Shift Manager
2025-04,LOC008,P016,25,36.25,Spoilage,Shift Manager
2025-04,LOC008,P017,21,26.25,Spoilage,Shift Manager
2025-04,LOC008,P018,19,26.6,Overproduction,Kitchen Lead
2025-04,LOC008,P019,19,39.71,Prep Loss,Inventory Coordinator
2025-04,LOC008,P020,22,14.52,Expired Inventory,Kitchen Lead
2025-04,LOC008,P021,7,9.1,Spoilage,Shift Manager
2025-04,LOC008,P022,5,9.0,Expired Inventory,Shift Manager
2025-04,LOC008,P023,5,8.65,Prep Loss,Operations Supervisor
2025-04,LOC008,P024,6,6.6,Expired Inventory,Operations Supervisor
2025-04,LOC008,P025,15,2.7,Expired Inventory,Inventory Coordinator
2025-04,LOC008,P026,14,0.7,Spoilage,Inventory Coordinator
2025-04,LOC008,P027,14,0.42,Spoilage,Inventory Coordinator
2025-04,LOC008,P028,12,1.08,Overproduction,Shift Manager
2025-05,LOC001,P001,27,228.15,Prep Loss,Operations Supervisor
2025-05,LOC001,P002,22,267.08,Overproduction,Inventory Coordinator
2025-05,LOC001,P003,19,235.98,Expired Inventory,Inventory Coordinator
2025-05,LOC001,P004,24,176.88,Prep Loss,Inventory Coordinator
2025-05,LOC001,P005,19,66.5,Expired Inventory,Inventory Coordinator
2025-05,LOC001,P006,23,64.63,Expired Inventory,Kitchen Lead
2025-05,LOC001,P007,22,53.68,Spoilage,Operations Supervisor
2025-05,LOC001,P008,20,78.4,Prep Loss,Operations Supervisor
2025-05,LOC001,P009,20,60.0,Expired Inventory,Kitchen Lead
2025-05,LOC001,P010,17,45.05,Prep Loss,Shift Manager
2025-05,LOC001,P011,28,22.68,Prep Loss,Inventory Coordinator
2025-05,LOC001,P012,22,22.22,Spoilage,Shift Manager
2025-05,LOC001,P013,26,28.86,Overproduction,Operations Supervisor
2025-05,LOC001,P014,31,18.91,Spoilage,Shift Manager
2025-05,LOC001,P015,19,39.14,Spoilage,Kitchen Lead
2025-05,LOC001,P016,31,45.26,Prep Loss,Operations Supervisor
2025-05,LOC001,P017,26,32.76,Expired Inventory,Kitchen Lead
2025-05,LOC001,P018,24,33.84,Overproduction,Inventory Coordinator
2025-05,LOC001,P019,20,42.2,Overproduction,Kitchen Lead
2025-05,LOC001,P020,26,17.16,Spoilage,Shift Manager
2025-05,LOC001,P021,8,10.48,Spoilage,Operations Supervisor
2025-05,LOC001,P022,7,12.67,Damaged Handling,Shift Manager
2025-05,LOC001,P023,6,10.56,Overproduction,Shift Manager
2025-05,LOC001,P024,8,8.88,Spoilage,Kitchen Lead
2025-05,LOC001,P025,18,3.24,Prep Loss,Inventory Coordinator
2025-05,LOC001,P026,18,0.9,Prep Loss,Inventory Coordinator
2025-05,LOC001,P027,16,0.48,Spoilage,Shift Manager
2025-05,LOC001,P028,15,1.35,Overproduction,Operations Supervisor
2025-05,LOC002,P001,26,219.7,Spoilage,Inventory Coordinator
2025-05,LOC002,P002,19,230.66,Spoilage,Kitchen Lead
2025-05,LOC002,P003,17,211.14,Prep Loss,Operations Supervisor
2025-05,LOC002,P004,22,162.14,Damaged Handling,Operations Supervisor
2025-05,LOC002,P005,16,56.0,Expired Inventory,Operations Supervisor
2025-05,LOC002,P006,25,70.25,Damaged Handling,Inventory Coordinator
2025-05,LOC002,P007,21,51.24,Prep Loss,Inventory Coordinator
2025-05,LOC002,P008,17,66.64,Expired Inventory,Operations Supervisor
2025-05,LOC002,P009,18,54.0,Overproduction,Shift Manager
2025-05,LOC002,P010,18,47.7,Spoilage,Inventory Coordinator
2025-05,LOC002,P011,26,21.06,Damaged Handling,Operations Supervisor
2025-05,LOC002,P012,20,20.2,Overproduction,Shift Manager
2025-05,LOC002,P013,21,23.31,Overproduction,Kitchen Lead
2025-05,LOC002,P014,25,15.25,Prep Loss,Kitchen Lead
2025-05,LOC002,P015,17,35.02,Expired Inventory,Kitchen Lead
2025-05,LOC002,P016,31,45.26,Expired Inventory,Inventory Coordinator
2025-05,LOC002,P017,25,31.5,Spoilage,Kitchen Lead
2025-05,LOC002,P018,23,32.43,Damaged Handling,Operations Supervisor
2025-05,LOC002,P019,19,40.09,Damaged Handling,Inventory Coordinator
2025-05,LOC002,P020,25,16.5,Spoilage,Operations Supervisor
2025-05,LOC002,P021,7,9.17,Overproduction,Shift Manager
2025-05,LOC002,P022,6,10.86,Spoilage,Operations Supervisor
2025-05,LOC002,P023,6,10.56,Expired Inventory,Kitchen Lead
2025-05,LOC002,P024,7,7.77,Overproduction,Kitchen Lead
2025-05,LOC002,P025,16,2.88,Overproduction,Kitchen Lead
2025-05,LOC002,P026,15,0.75,Damaged Handling,Operations Supervisor
2025-05,LOC002,P027,15,0.45,Prep Loss,Inventory Coordinator
2025-05,LOC002,P028,14,1.26,Overproduction,Shift Manager
2025-05,LOC003,P001,20,169.0,Expired Inventory,Operations Supervisor
2025-05,LOC003,P002,18,218.52,Spoilage,Shift Manager
2025-05,LOC003,P003,15,186.3,Expired Inventory,Inventory Coordinator
2025-05,LOC003,P004,18,132.66,Spoilage,Kitchen Lead
2025-05,LOC003,P005,13,45.5,Damaged Handling,Operations Supervisor
2025-05,LOC003,P006,22,61.82,Prep Loss,Kitchen Lead
2025-05,LOC003,P007,18,43.92,Damaged Handling,Kitchen Lead
2025-05,LOC003,P008,15,58.8,Overproduction,Shift Manager
2025-05,LOC003,P009,19,57.0,Expired Inventory,Inventory Coordinator
2025-05,LOC003,P010,16,42.4,Overproduction,Kitchen Lead
2025-05,LOC003,P011,21,17.01,Overproduction,Kitchen Lead
2025-05,LOC003,P012,17,17.17,Overproduction,Kitchen Lead
2025-05,LOC003,P013,20,22.2,Overproduction,Shift Manager
2025-05,LOC003,P014,26,15.86,Expired Inventory,Kitchen Lead
2025-05,LOC003,P015,16,32.96,Overproduction,Inventory Coordinator
2025-05,LOC003,P016,27,39.42,Expired Inventory,Inventory Coordinator
2025-05,LOC003,P017,20,25.2,Overproduction,Kitchen Lead
2025-05,LOC003,P018,20,28.2,Prep Loss,Kitchen Lead
2025-05,LOC003,P019,18,37.98,Overproduction,Inventory Coordinator
2025-05,LOC003,P020,24,15.84,Expired Inventory,Kitchen Lead
2025-05,LOC003,P021,7,9.17,Spoilage,Kitchen Lead
2025-05,LOC003,P022,5,9.05,Spoilage,Inventory Coordinator
2025-05,LOC003,P023,5,8.8,Overproduction,Inventory Coordinator
2025-05,LOC003,P024,6,6.66,Spoilage,Inventory Coordinator
2025-05,LOC003,P025,13,2.34,Spoilage,Inventory Coordinator
2025-05,LOC003,P026,15,0.75,Overproduction,Kitchen Lead
2025-05,LOC003,P027,14,0.42,Prep Loss,Inventory Coordinator
2025-05,LOC003,P028,13,1.17,Overproduction,Shift Manager
2025-05,LOC004,P001,25,211.25,Overproduction,Kitchen Lead
2025-05,LOC004,P002,21,254.94,Damaged Handling,Inventory Coordinator
2025-05,LOC004,P003,18,223.56,Expired Inventory,Kitchen Lead
2025-05,LOC004,P004,21,154.77,Prep Loss,Operations Supervisor
2025-05,LOC004,P005,17,59.5,Expired Inventory,Inventory Coordinator
2025-05,LOC004,P006,24,67.44,Overproduction,Operations Supervisor
2025-05,LOC004,P007,21,51.24,Overproduction,Operations Supervisor
2025-05,LOC004,P008,18,70.56,Expired Inventory,Kitchen Lead
2025-05,LOC004,P009,20,60.0,Spoilage,Inventory Coordinator
2025-05,LOC004,P010,19,50.35,Prep Loss,Kitchen Lead
2025-05,LOC004,P011,25,20.25,Overproduction,Kitchen Lead
2025-05,LOC004,P012,22,22.22,Overproduction,Shift Manager
2025-05,LOC004,P013,22,24.42,Prep Loss,Shift Manager
2025-05,LOC004,P014,26,15.86,Expired Inventory,Operations Supervisor
2025-05,LOC004,P015,16,32.96,Expired Inventory,Inventory Coordinator
2025-05,LOC004,P016,27,39.42,Prep Loss,Kitchen Lead
2025-05,LOC004,P017,26,32.76,Spoilage,Kitchen Lead
2025-05,LOC004,P018,24,33.84,Expired Inventory,Inventory Coordinator
2025-05,LOC004,P019,19,40.09,Prep Loss,Inventory Coordinator
2025-05,LOC004,P020,28,18.48,Prep Loss,Operations Supervisor
2025-05,LOC004,P021,7,9.17,Expired Inventory,Shift Manager
2025-05,LOC004,P022,6,10.86,Prep Loss,Inventory Coordinator
2025-05,LOC004,P023,6,10.56,Spoilage,Shift Manager
2025-05,LOC004,P024,8,8.88,Expired Inventory,Operations Supervisor
2025-05,LOC004,P025,17,3.06,Expired Inventory,Inventory Coordinator
2025-05,LOC004,P026,15,0.75,Overproduction,Kitchen Lead
2025-05,LOC004,P027,14,0.42,Spoilage,Inventory Coordinator
2025-05,LOC004,P028,15,1.35,Spoilage,Inventory Coordinator
2025-05,LOC005,P001,22,185.9,Spoilage,Operations Supervisor
2025-05,LOC005,P002,17,206.38,Prep Loss,Inventory Coordinator
2025-05,LOC005,P003,16,198.72,Prep Loss,Kitchen Lead
2025-05,LOC005,P004,18,132.66,Overproduction,Operations Supervisor
2025-05,LOC005,P005,14,49.0,Overproduction,Shift Manager
2025-05,LOC005,P006,20,56.2,Spoilage,Shift Manager
2025-05,LOC005,P007,17,41.48,Prep Loss,Kitchen Lead
2025-05,LOC005,P008,17,66.64,Spoilage,Operations Supervisor
2025-05,LOC005,P009,18,54.0,Expired Inventory,Kitchen Lead
2025-05,LOC005,P010,16,42.4,Spoilage,Inventory Coordinator
2025-05,LOC005,P011,24,19.44,Overproduction,Operations Supervisor
2025-05,LOC005,P012,18,18.18,Prep Loss,Kitchen Lead
2025-05,LOC005,P013,18,19.98,Spoilage,Operations Supervisor
2025-05,LOC005,P014,25,15.25,Spoilage,Kitchen Lead
2025-05,LOC005,P015,16,32.96,Expired Inventory,Inventory Coordinator
2025-05,LOC005,P016,24,35.04,Spoilage,Kitchen Lead
2025-05,LOC005,P017,22,27.72,Spoilage,Inventory Coordinator
2025-05,LOC005,P018,20,28.2,Damaged Handling,Kitchen Lead
2025-05,LOC005,P019,19,40.09,Expired Inventory,Shift Manager
2025-05,LOC005,P020,26,17.16,Prep Loss,Shift Manager
2025-05,LOC005,P021,6,7.86,Expired Inventory,Inventory Coordinator
2025-05,LOC005,P022,5,9.05,Expired Inventory,Kitchen Lead
2025-05,LOC005,P023,5,8.8,Prep Loss,Inventory Coordinator
2025-05,LOC005,P024,7,7.77,Expired Inventory,Shift Manager
2025-05,LOC005,P025,14,2.52,Spoilage,Inventory Coordinator
2025-05,LOC005,P026,15,0.75,Overproduction,Kitchen Lead
2025-05,LOC005,P027,12,0.36,Overproduction,Inventory Coordinator
