month,location_id,product_id,cogs,labor_cost,packaging_cost,overhead_allocated,total_cost
2025-01,LOC001,P004,4987.12,1575.81,200.62,1003.12,7766.68
2025-01,LOC001,P005,2115.95,1082.03,137.76,688.79,4024.53
2025-01,LOC001,P006,2488.66,909.7,129.59,712.72,4240.66
2025-01,LOC001,P007,2006.75,739.68,105.37,579.52,3431.31
2025-01,LOC001,P008,2597.01,762.77,108.66,597.62,4066.06
2025-01,LOC001,P009,2267.66,726.28,103.46,569.02,3666.41
2025-01,LOC001,P010,1712.59,500.08,71.24,391.8,2675.71
2025-01,LOC001,P011,1614.22,486.08,101.27,618.85,2820.42
2025-01,LOC001,P012,1781.28,496.45,103.43,632.05,3013.2
2025-01,LOC001,P013,2127.7,614.19,127.96,781.96,3651.8
2025-01,LOC001,P014,1329.81,486.64,101.38,619.57,2537.41
2025-01,LOC001,P015,2915.77,581.8,121.21,740.72,4359.5
2025-01,LOC001,P016,2543.29,852.61,150.0,868.4,4414.3
2025-01,LOC001,P017,1841.53,646.76,113.78,658.74,3260.81
2025-01,LOC001,P018,1971.86,656.86,115.56,669.02,3413.3
2025-01,LOC001,P019,2502.6,700.93,123.31,713.91,4040.75
2025-01,LOC001,P020,1094.05,399.62,70.3,407.03,1971.01
2025-01,LOC001,P021,602.92,201.16,33.11,227.65,1064.84
2025-01,LOC001,P022,729.52,210.16,34.59,237.83,1212.1
2025-01,LOC001,P023,662.26,187.49,30.86,212.17,1092.78
2025-01,LOC001,P024,547.22,173.88,28.62,196.78,946.51
2025-01,LOC001,P025,273.84,15.07,6.98,76.72,372.6
2025-01,LOC001,P026,80.6,6.38,2.96,32.52,122.45
2025-01,LOC001,P027,42.69,4.23,1.96,21.55,70.43
2025-01,LOC001,P028,126.24,9.73,4.5,49.55,190.02
2025-01,LOC002,P001,6028.11,1712.12,226.36,1131.81,9098.4
2025-01,LOC002,P002,7163.6,1798.9,237.84,1189.18,10389.51
2025-01,LOC002,P003,6643.07,1671.92,221.05,1105.23,9641.27
2025-01,LOC002,P004,4559.04,1383.36,182.9,914.48,7039.78
2025-01,LOC002,P005,1953.47,961.51,127.12,635.62,3677.72
2025-01,LOC002,P006,2303.02,809.99,119.82,659.02,3891.85
2025-01,LOC002,P007,1843.5,653.62,96.69,531.79,3125.59
2025-01,LOC002,P008,2406.89,681.47,100.81,554.45,3743.62
2025-01,LOC002,P009,2116.28,652.23,96.48,530.66,3395.65
2025-01,LOC002,P010,1579.18,443.85,65.66,361.12,2449.82
2025-01,LOC002,P011,1453.05,421.27,91.14,556.97,2522.43
2025-01,LOC002,P012,1651.5,442.78,95.79,585.4,2775.47
2025-01,LOC002,P013,1908.35,530.28,114.72,701.1,3254.45
2025-01,LOC002,P014,1233.05,435.41,94.2,575.66,2338.31
2025-01,LOC002,P015,2748.32,526.89,113.99,696.61,4085.82
2025-01,LOC002,P016,2322.67,748.53,136.75,791.72,3999.68
2025-01,LOC002,P017,1658.56,559.85,102.28,592.15,2912.83
2025-01,LOC002,P018,1784.14,572.13,104.52,605.13,3065.92
2025-01,LOC002,P019,2297.9,619.38,113.16,655.11,3685.54
2025-01,LOC002,P020,997.27,350.41,64.02,370.63,1782.32
2025-01,LOC002,P021,557.7,179.81,30.74,211.31,979.55
2025-01,LOC002,P022,683.69,189.45,32.38,222.64,1128.16
2025-01,LOC002,P023,589.27,160.31,27.4,188.4,965.39
2025-01,LOC002,P024,501.04,153.1,26.17,179.93,860.24
2025-01,LOC002,P025,249.75,13.22,6.36,69.91,339.23
2025-01,LOC002,P026,71.7,5.46,2.63,28.89,108.67
2025-01,LOC002,P027,40.27,3.83,1.84,20.28,66.22
2025-01,LOC002,P028,115.94,8.6,4.13,45.47,174.14
2025-01,LOC003,P001,5554.36,1515.03,208.32,1041.58,8319.28
2025-01,LOC003,P002,6471.86,1557.62,214.17,1070.86,9314.52
2025-01,LOC003,P003,6031.52,1460.93,200.88,1004.39,8697.71
2025-01,LOC003,P004,4202.31,1224.87,168.42,842.1,6437.69
2025-01,LOC003,P005,1760.77,832.45,114.46,572.31,3279.99
2025-01,LOC003,P006,2082.58,702.27,108.04,594.23,3487.12
2025-01,LOC003,P007,1642.57,562.37,86.52,475.85,2767.32
2025-01,LOC003,P008,2200.58,598.57,92.09,506.48,3397.71
2025-01,LOC003,P009,1893.84,562.92,86.6,476.32,3019.68
2025-01,LOC003,P010,1421.26,382.95,58.92,324.04,2187.16
2025-01,LOC003,P011,1331.76,370.85,83.44,509.91,2295.95
2025-01,LOC003,P012,1469.4,379.23,85.33,521.45,2455.41
2025-01,LOC003,P013,1751.34,467.97,105.29,643.46,2968.07
2025-01,LOC003,P014,1110.19,376.88,84.8,518.22,2090.09
2025-01,LOC003,P015,2499.23,461.25,103.78,634.22,3698.48
2025-01,LOC003,P016,2102.05,652.95,124.06,718.24,3597.3
2025-01,LOC003,P017,1504.55,489.98,93.1,538.97,2626.59
2025-01,LOC003,P018,1624.5,502.27,95.43,552.49,2774.69
2025-01,LOC003,P019,2068.99,537.46,102.12,591.2,3299.76
2025-01,LOC003,P020,914.52,309.4,58.79,340.34,1623.04
2025-01,LOC003,P021,493.29,153.04,27.21,187.06,860.6
2025-01,LOC003,P022,620.66,165.6,29.44,202.4,1018.1
2025-01,LOC003,P023,541.2,141.82,25.21,173.33,881.56
2025-01,LOC003,P024,460.63,135.48,24.09,165.59,785.8
2025-01,LOC003,P025,227.81,11.61,5.8,63.85,309.08
2025-01,LOC003,P026,65.55,4.81,2.41,26.47,99.23
2025-01,LOC003,P027,36.32,3.33,1.67,18.32,59.63
2025-01,LOC003,P028,106.52,7.6,3.8,41.81,159.74
2025-01,LOC004,P001,6036.28,1695.65,226.36,1131.81,9090.1
2025-01,LOC004,P002,7034.63,1751.56,233.82,1169.12,10189.14
2025-01,LOC004,P003,6415.24,1600.34,213.64,1068.19,9297.4
2025-01,LOC004,P004,4537.64,1363.42,182.01,910.05,6993.12
2025-01,LOC004,P005,1911.91,929.51,124.08,620.42,3585.92
2025-01,LOC004,P006,2285.62,794.94,118.74,653.05,3852.35
2025-01,LOC004,P007,1778.19,624.64,93.3,513.14,3009.27
2025-01,LOC004,P008,2394.75,670.24,100.11,550.61,3715.72
2025-01,LOC004,P009,2048.31,625.53,93.43,513.88,3281.15
2025-01,LOC004,P010,1562.84,434.91,64.96,357.29,2420.0
2025-01,LOC004,P011,1445.57,414.08,90.45,552.78,2502.89
2025-01,LOC004,P012,1607.55,426.68,93.21,569.6,2697.04
2025-01,LOC004,P013,1925.66,529.7,115.71,707.12,3278.19
2025-01,LOC004,P014,1188.49,415.0,90.66,554.0,2248.15
2025-01,LOC004,P015,2664.59,506.52,110.65,676.17,3957.93
2025-01,LOC004,P016,2258.32,721.89,133.16,770.95,3884.34
2025-01,LOC004,P017,1616.44,541.01,99.8,577.78,2835.02
2025-01,LOC004,P018,1763.44,561.84,103.64,600.02,3028.94
2025-01,LOC004,P019,2234.07,596.07,109.95,636.58,3576.67
2025-01,LOC004,P020,994.47,346.05,63.83,369.56,1773.91
2025-01,LOC004,P021,538.51,171.85,29.66,203.93,943.95
2025-01,LOC004,P022,666.5,183.36,31.65,217.58,1099.09
2025-01,LOC004,P023,582.15,156.82,27.07,186.08,952.11
2025-01,LOC004,P024,497.58,150.56,25.99,178.66,852.79
2025-01,LOC004,P025,250.92,13.15,6.38,70.23,340.69
2025-01,LOC004,P026,70.89,5.35,2.6,28.56,107.39
2025-01,LOC004,P027,39.39,3.72,1.81,19.88,64.81
2025-01,LOC004,P028,115.56,8.49,4.12,45.35,173.52
2025-01,LOC005,P001,5415.5,1480.49,203.57,1017.84,8117.4
2025-01,LOC005,P002,6378.06,1540.12,211.77,1058.83,9188.78
2025-01,LOC005,P003,5983.56,1448.95,199.23,996.15,8627.89
2025-01,LOC005,P004,4173.77,1216.27,167.24,836.19,6393.46
2025-01,LOC005,P005,1719.21,814.03,111.93,559.65,3204.82
2025-01,LOC005,P006,2044.88,692.19,106.49,585.7,3429.26
2025-01,LOC005,P007,1657.64,565.02,86.93,478.09,2787.67
2025-01,LOC005,P008,2180.36,594.03,91.39,502.64,3368.41
2025-01,LOC005,P009,1866.03,555.37,85.44,469.93,2976.77
2025-01,LOC005,P010,1404.93,379.93,58.45,321.48,2164.79
2025-01,LOC005,P011,1297.69,361.47,81.33,497.02,2237.51
2025-01,LOC005,P012,1439.05,371.57,83.6,510.91,2405.14
2025-01,LOC005,P013,1678.6,448.89,101.0,617.23,2845.73
2025-01,LOC005,P014,1078.36,365.94,82.34,503.17,2029.82
2025-01,LOC005,P015,2417.6,446.38,100.44,613.78,3578.2
2025-01,LOC005,P016,2042.3,633.59,120.38,696.95,3493.21
2025-01,LOC005,P017,1503.23,488.67,92.85,537.53,2622.28
2025-01,LOC005,P018,1603.8,495.3,94.11,544.83,2738.04
2025-01,LOC005,P019,2033.77,528.16,100.35,580.98,3243.26
2025-01,LOC005,P020,887.16,300.71,57.13,330.78,1575.78
2025-01,LOC005,P021,490.55,151.75,26.98,185.47,854.75
2025-01,LOC005,P022,597.75,159.39,28.34,194.81,980.28
2025-01,LOC005,P023,534.08,139.92,24.87,171.01,869.88
2025-01,LOC005,P024,449.09,132.03,23.47,161.37,765.96
2025-01,LOC005,P025,224.12,11.42,5.71,62.81,304.06
2025-01,LOC005,P026,65.38,4.8,2.4,26.4,98.98
2025-01,LOC005,P027,35.41,3.25,1.62,17.87,58.15
2025-01,LOC005,P028,103.71,7.4,3.7,40.69,155.5
2025-01,LOC006,P001,4378.14,1236.88,161.97,858.45,6635.45
2025-01,LOC006,P002,5123.55,1272.95,166.7,883.49,7446.7
2025-01,LOC006,P003,4832.41,1203.81,157.64,835.5,7029.37
2025-01,LOC006,P004,3267.67,984.68,128.95,683.42,5064.71
2025-01,LOC006,P005,1386.7,673.61,88.21,467.52,2616.04
2025-01,LOC006,P006,1647.5,575.87,84.38,491.91,2799.66
2025-01,LOC006,P007,1308.53,460.75,67.51,393.58,2230.36
2025-01,LOC006,P008,1723.25,483.01,70.77,412.59,2689.63
2025-01,LOC006,P009,1498.39,460.34,67.45,393.22,2419.39
2025-01,LOC006,P010,1143.54,318.69,46.69,272.23,1781.15
2025-01,LOC006,P011,1079.2,311.35,66.72,432.18,1889.44
2025-01,LOC006,P012,1188.91,317.07,67.94,440.12,2014.05
2025-01,LOC006,P013,1415.38,392.72,84.15,545.14,2437.4
2025-01,LOC006,P014,891.21,312.81,67.03,434.2,1705.25
2025-01,LOC006,P015,2028.27,387.88,83.12,538.42,3037.69
2025-01,LOC006,P016,1709.83,549.26,99.39,609.94,2968.42
2025-01,LOC006,P017,1253.13,420.9,76.16,467.4,2217.6
2025-01,LOC006,P018,1328.86,425.38,76.97,472.37,2303.59
2025-01,LOC006,P019,1677.2,449.83,81.4,499.52,2707.95
2025-01,LOC006,P020,746.2,260.77,47.19,289.58,1343.74
2025-01,LOC006,P021,409.71,131.26,22.22,161.95,725.14
2025-01,LOC006,P022,498.44,137.11,23.22,169.18,827.95
2025-01,LOC006,P023,434.38,117.79,19.94,145.34,717.46
2025-01,LOC006,P024,372.9,113.2,19.17,139.67,644.94
2025-01,LOC006,P025,188.19,9.93,4.73,55.13,257.97
2025-01,LOC006,P026,54.49,4.14,1.97,22.97,83.57
2025-01,LOC006,P027,29.23,2.78,1.32,15.41,48.74
2025-01,LOC006,P028,88.37,6.53,3.11,36.24,134.24
2025-01,LOC007,P001,5823.91,1627.53,219.4,1096.98,8767.81
2025-01,LOC007,P002,6882.21,1695.88,228.61,1143.06,9949.76
2025-01,LOC007,P003,6307.32,1557.32,209.93,1049.67,9124.24
2025-01,LOC007,P004,4402.08,1312.92,176.99,884.94,6776.93
2025-01,LOC007,P005,1809.89,871.64,117.5,587.5,3386.54
2025-01,LOC007,P006,2189.9,755.36,113.93,626.62,3685.82
2025-01,LOC007,P007,1745.54,607.78,91.67,504.19,2949.19
2025-01,LOC007,P008,2281.49,634.83,95.75,526.63,3538.69
2025-01,LOC007,P009,1992.7,605.01,91.25,501.89,3190.85
2025-01,LOC007,P010,1541.06,424.53,64.03,352.17,2381.79
2025-01,LOC007,P011,1414.83,401.69,88.61,541.5,2446.63
2025-01,LOC007,P012,1531.14,402.73,88.84,542.89,2565.6
2025-01,LOC007,P013,1866.78,509.88,112.47,687.33,3176.47
2025-01,LOC007,P014,1144.57,396.02,87.36,533.85,2161.8
2025-01,LOC007,P015,2624.82,493.62,108.89,665.42,3892.74
2025-01,LOC007,P016,2200.1,697.11,129.85,751.79,3778.85
2025-01,LOC007,P017,1598.01,529.54,98.64,571.07,2797.25
2025-01,LOC007,P018,1717.62,542.17,100.99,584.69,2945.47
2025-01,LOC007,P019,2185.65,577.84,107.64,623.16,3494.27
2025-01,LOC007,P020,946.78,327.17,60.94,352.83,1687.72
2025-01,LOC007,P021,519.33,164.02,28.59,196.54,908.49
2025-01,LOC007,P022,641.67,174.72,30.45,209.36,1056.2
2025-01,LOC007,P023,562.56,150.46,26.22,180.29,919.53
2025-01,LOC007,P024,484.88,145.23,25.31,174.02,829.44
2025-01,LOC007,P025,238.49,12.39,6.08,66.83,323.78
2025-01,LOC007,P026,68.78,5.14,2.52,27.74,104.19
2025-01,LOC007,P027,38.49,3.6,1.77,19.42,63.27
2025-01,LOC007,P028,111.09,8.08,3.96,43.58,166.71
2025-01,LOC008,P001,4263.79,1152.94,156.96,831.89,6405.58
2025-01,LOC008,P002,4959.41,1180.73,160.74,851.94,7152.83
2025-01,LOC008,P003,4616.57,1101.1,149.9,794.48,6662.05
2025-01,LOC008,P004,3167.78,917.1,124.85,661.72,4871.46
2025-01,LOC008,P005,1322.47,618.5,84.2,446.27,2471.43
2025-01,LOC008,P006,1557.59,519.69,79.16,461.51,2617.94
2025-01,LOC008,P007,1258.3,425.57,64.82,377.93,2126.63
2025-01,LOC008,P008,1662.57,448.74,68.35,398.5,2578.17
2025-01,LOC008,P009,1445.87,424.86,64.72,377.3,2312.74
2025-01,LOC008,P010,1070.03,286.9,43.7,254.78,1655.42
2025-01,LOC008,P011,1035.16,287.3,64.0,414.6,1801.06
2025-01,LOC008,P012,1143.91,293.5,65.38,423.54,1926.33
2025-01,LOC008,P013,1350.73,359.31,80.04,518.51,2308.61
2025-01,LOC008,P014,859.38,289.95,64.59,418.42,1632.35
2025-01,LOC008,P015,1890.12,347.69,77.46,501.74,2817.0
2025-01,LOC008,P016,1643.95,507.05,95.38,585.36,2831.74
2025-01,LOC008,P017,1179.42,380.49,71.58,439.26,2070.75
2025-01,LOC008,P018,1263.83,388.74,73.13,448.78,2174.47
2025-01,LOC008,P019,1628.78,419.91,78.99,484.77,2612.46
2025-01,LOC008,P020,702.72,236.59,44.51,273.14,1256.96
2025-01,LOC008,P021,385.04,118.49,20.86,151.99,676.39
2025-01,LOC008,P022,471.7,125.17,22.03,160.56,779.46
2025-01,LOC008,P023,414.8,108.09,19.03,138.65,680.57
2025-01,LOC008,P024,359.04,104.75,18.44,134.36,616.59
2025-01,LOC008,P025,178.09,9.03,4.47,52.13,243.72
2025-01,LOC008,P026,50.66,3.7,1.83,21.35,77.54
2025-01,LOC008,P027,27.58,2.52,1.25,14.53,45.87
2025-01,LOC008,P028,82.64,5.86,2.9,33.82,125.21
2025-02,LOC001,P001,6394.03,1812.77,230.79,1153.96,9591.56
2025-02,LOC001,P002,7459.33,1858.63,236.63,1183.16,10737.75
2025-02,LOC001,P003,6898.13,1729.75,220.22,1101.11,9949.22
2025-02,LOC001,P004,4791.34,1448.17,184.37,921.87,7345.75
2025-02,LOC001,P005,1962.88,990.53,126.11,630.55,3710.07
2025-02,LOC001,P006,2371.86,842.23,119.98,659.87,3993.93
2025-02,LOC001,P007,1893.89,680.66,96.96,533.28,3204.79
2025-02,LOC001,P008,2502.89,717.47,102.2,562.12,3884.68
2025-02,LOC001,P009,2124.51,665.07,94.74,521.07,3405.39
2025-02,LOC001,P010,1616.66,457.66,65.19,358.57,2498.08
2025-02,LOC001,P011,1489.45,439.5,91.56,559.54,2580.05
2025-02,LOC001,P012,1648.88,451.83,94.13,575.24,2770.08
2025-02,LOC001,P013,1960.26,557.1,116.06,709.27,3342.68
2025-02,LOC001,P014,1222.12,445.06,92.72,566.63,2326.54
2025-02,LOC001,P015,2798.89,545.89,113.73,695.0,4153.51
2025-02,LOC001,P016,2347.0,774.72,136.29,789.07,4047.09
2025-02,LOC001,P017,1708.79,591.25,104.02,602.2,3006.26
2025-02,LOC001,P018,1833.23,602.66,106.02,613.82,3155.74
2025-02,LOC001,P019,2322.61,639.43,112.49,651.27,3725.81
2025-02,LOC001,P020,1006.81,365.98,64.38,372.75,1809.92
2025-02,LOC001,P021,558.92,184.4,30.35,208.68,982.35
2025-02,LOC001,P022,686.37,195.63,32.2,221.39,1135.59
2025-02,LOC001,P023,593.17,164.95,27.15,186.67,971.94
2025-02,LOC001,P024,507.95,158.99,26.17,179.93,873.04
2025-02,LOC001,P025,258.08,14.09,6.53,71.78,350.48
2025-02,LOC001,P026,72.23,5.68,2.63,28.93,109.47
2025-02,LOC001,P027,40.18,3.95,1.83,20.13,66.09
2025-02,LOC001,P028,120.34,9.21,4.26,46.89,180.7
2025-02,LOC002,P001,5900.21,1604.36,212.11,1060.57,8777.26
2025-02,LOC002,P002,6872.37,1653.29,218.58,1092.92,9837.16
2025-02,LOC002,P003,6384.84,1544.27,204.17,1020.85,9154.12
2025-02,LOC002,P004,4426.78,1291.73,170.78,853.91,6743.21
2025-02,LOC002,P005,1786.87,865.75,114.46,572.31,3339.38
2025-02,LOC002,P006,2202.23,755.5,111.76,614.68,3684.18
2025-02,LOC002,P007,1708.62,591.28,87.47,481.07,2868.44
2025-02,LOC002,P008,2270.45,626.06,92.61,509.36,3498.48
2025-02,LOC002,P009,1975.7,595.26,88.06,484.31,3143.32
2025-02,LOC002,P010,1515.96,414.0,61.24,336.83,2328.04
2025-02,LOC002,P011,1377.61,390.8,84.55,516.68,2369.64
2025-02,LOC002,P012,1505.18,397.25,85.94,525.21,2513.57
2025-02,LOC002,P013,1798.37,491.9,106.42,650.34,3047.02
2025-02,LOC002,P014,1131.12,395.82,85.64,523.33,2135.91
2025-02,LOC002,P015,2589.19,485.8,105.1,642.28,3822.38
2025-02,LOC002,P016,2182.35,694.17,126.82,734.22,3737.57
2025-02,LOC002,P017,1564.5,519.99,95.0,549.99,2729.47
2025-02,LOC002,P018,1669.85,529.6,96.75,560.16,2856.36
2025-02,LOC002,P019,2098.86,557.14,101.78,589.28,3347.06
2025-02,LOC002,P020,920.67,321.77,58.79,340.34,1641.57
2025-02,LOC002,P021,513.04,162.77,27.82,191.29,894.92
2025-02,LOC002,P022,638.04,174.92,29.9,205.57,1048.42
2025-02,LOC002,P023,544.19,145.52,24.87,171.01,885.59
2025-02,LOC002,P024,477.45,143.42,24.52,168.55,813.94
2025-02,LOC002,P025,233.25,12.26,5.9,64.84,316.25
2025-02,LOC002,P026,68.11,5.16,2.48,27.3,103.05
2025-02,LOC002,P027,37.28,3.53,1.7,18.66,61.17
2025-02,LOC002,P028,109.1,8.03,3.86,42.47,163.45
2025-02,LOC003,P001,5355.32,1404.51,193.12,965.6,7918.54
2025-02,LOC003,P002,6212.03,1438.03,197.73,988.64,8836.43
2025-02,LOC003,P003,5721.32,1329.2,182.77,913.83,8147.11
2025-02,LOC003,P004,3980.39,1115.27,153.35,766.75,6015.76
2025-02,LOC003,P005,1610.86,751.42,103.32,516.6,2982.2
2025-02,LOC003,P006,2008.79,660.96,101.69,559.27,3330.71
2025-02,LOC003,P007,1595.4,531.52,81.77,449.75,2658.44
2025-02,LOC003,P008,2058.76,547.55,84.24,463.32,3153.87
2025-02,LOC003,P009,1833.22,530.81,81.66,449.14,2894.83
2025-02,LOC003,P010,1356.54,355.77,54.73,301.03,2068.07
2025-02,LOC003,P011,1265.78,345.53,77.74,475.1,2164.15
2025-02,LOC003,P012,1393.41,353.51,79.54,486.08,2312.54
2025-02,LOC003,P013,1641.17,432.31,97.27,594.43,2765.18
2025-02,LOC003,P014,1029.22,346.7,78.01,476.71,1930.64
2025-02,LOC003,P015,2343.11,422.52,95.07,580.96,3441.66
2025-02,LOC003,P016,1971.11,603.09,114.59,663.4,3352.19
2025-02,LOC003,P017,1432.23,458.18,87.05,504.0,2481.46
2025-02,LOC003,P018,1522.95,464.63,88.28,511.09,2586.95
2025-02,LOC003,P019,1935.51,494.46,93.95,543.9,3067.82
2025-02,LOC003,P020,843.71,283.56,53.88,311.91,1493.05
2025-02,LOC003,P021,467.16,142.7,25.37,174.41,809.63
2025-02,LOC003,P022,581.97,153.18,27.23,187.22,949.6
2025-02,LOC003,P023,504.28,129.48,23.02,158.26,815.04
2025-02,LOC003,P024,424.66,123.07,21.88,150.42,720.04
2025-02,LOC003,P025,209.99,10.61,5.3,58.35,284.26
2025-02,LOC003,P026,60.56,4.42,2.21,24.29,91.47
2025-02,LOC003,P027,33.63,3.06,1.53,16.83,55.05
2025-02,LOC003,P028,98.15,6.96,3.48,38.27,146.86
2025-02,LOC004,P001,5695.88,1532.02,204.52,1022.58,8454.99
2025-02,LOC004,P002,6786.77,1613.36,215.38,1076.88,9692.38
2025-02,LOC004,P003,6297.21,1507.83,201.29,1006.44,9012.77
2025-02,LOC004,P004,4367.26,1257.18,167.83,839.14,6631.41
2025-02,LOC004,P005,1763.91,844.14,112.69,563.45,3284.19
2025-02,LOC004,P006,2109.98,715.03,106.8,587.4,3519.21
2025-02,LOC004,P007,1670.02,572.89,85.57,470.63,2799.11
2025-02,LOC004,P008,2245.54,613.03,91.57,503.61,3453.74
2025-02,LOC004,P009,1950.37,581.75,86.89,477.91,3096.93
2025-02,LOC004,P010,1457.23,394.46,58.92,324.05,2234.66
2025-02,LOC004,P011,1348.81,379.07,82.81,506.04,2316.73
2025-02,LOC004,P012,1484.95,388.35,84.83,518.43,2476.58
2025-02,LOC004,P013,1742.06,472.34,103.18,630.56,2948.14
2025-02,LOC004,P014,1086.9,377.37,82.44,503.78,2050.49
2025-02,LOC004,P015,2535.7,470.65,102.81,628.3,3737.46
2025-02,LOC004,P016,2104.69,662.57,122.22,707.6,3597.08
2025-02,LOC004,P017,1519.07,501.08,92.43,535.14,2647.72
2025-02,LOC004,P018,1612.89,505.37,93.22,539.71,2751.19
2025-02,LOC004,P019,2123.47,557.17,102.78,595.03,3378.45
2025-02,LOC004,P020,917.14,317.93,58.65,339.54,1633.26
2025-02,LOC004,P021,506.09,158.98,27.44,188.65,881.15
2025-02,LOC004,P022,618.7,167.9,28.98,199.24,1014.83
2025-02,LOC004,P023,540.56,143.63,24.79,170.43,879.41
2025-02,LOC004,P024,457.51,136.36,23.54,161.81,779.21
2025-02,LOC004,P025,229.15,11.94,5.79,63.74,310.62
2025-02,LOC004,P026,65.82,4.94,2.4,26.38,99.54
2025-02,LOC004,P027,36.01,3.38,1.64,18.05,59.08
2025-02,LOC004,P028,104.41,7.61,3.69,40.62,156.32
2025-02,LOC005,P001,5253.15,1374.58,189.0,945.02,7761.75
2025-02,LOC005,P002,6101.98,1408.86,193.72,968.59,8673.14
2025-02,LOC005,P003,5608.64,1302.26,179.06,895.3,7985.27
2025-02,LOC005,P004,3905.99,1091.64,150.1,750.5,5898.22
2025-02,LOC005,P005,1614.69,751.42,103.32,516.6,2986.02
2025-02,LOC005,P006,1934.39,637.78,98.12,539.66,3209.96
2025-02,LOC005,P007,1541.36,513.89,79.06,434.83,2569.15
2025-02,LOC005,P008,2013.1,533.94,82.15,451.8,3080.99
2025-02,LOC005,P009,1735.07,503.42,77.45,425.97,2741.9
2025-02,LOC005,P010,1348.15,353.5,54.38,299.12,2055.15
2025-02,LOC005,P011,1237.82,337.79,76.0,464.47,2116.08
2025-02,LOC005,P012,1357.22,344.76,77.57,474.04,2253.59
2025-02,LOC005,P013,1602.46,421.68,94.88,579.81,2698.82
2025-02,LOC005,P014,1008.08,339.48,76.38,466.79,1890.72
2025-02,LOC005,P015,2246.82,405.31,91.19,557.3,3300.61
2025-02,LOC005,P016,1895.0,579.86,110.17,637.85,3222.88
2025-02,LOC005,P017,1384.13,442.94,84.16,487.23,2398.45
2025-02,LOC005,P018,1486.97,452.55,85.98,497.8,2523.31
2025-02,LOC005,P019,1906.42,487.49,92.62,536.24,3022.77
2025-02,LOC005,P020,816.88,274.86,52.22,302.35,1446.32
2025-02,LOC005,P021,465.77,142.27,25.29,173.88,807.21
2025-02,LOC005,P022,578.1,152.14,27.05,185.96,943.25
2025-02,LOC005,P023,498.84,128.06,22.77,156.52,806.19
2025-02,LOC005,P024,419.97,121.35,21.57,148.31,711.2
2025-02,LOC005,P025,209.2,10.57,5.29,58.13,283.19
2025-02,LOC005,P026,59.63,4.34,2.17,23.87,90.01
2025-02,LOC005,P027,32.81,2.99,1.49,16.43,53.73
2025-02,LOC005,P028,96.19,6.81,3.41,37.46,143.87
2025-02,LOC006,P001,4248.49,1143.58,149.75,793.7,6335.52
2025-02,LOC006,P002,4915.82,1175.97,154.0,816.18,7061.96
2025-02,LOC006,P003,4531.98,1082.49,141.76,751.3,6507.53
2025-02,LOC006,P004,3184.31,917.69,120.17,636.92,4859.1
2025-02,LOC006,P005,1262.67,608.55,79.69,422.36,2373.27
2025-02,LOC006,P006,1568.35,531.89,77.93,454.35,2632.52
2025-02,LOC006,P007,1235.15,423.19,62.01,361.49,2081.84
2025-02,LOC006,P008,1622.93,446.49,65.42,381.4,2516.24
2025-02,LOC006,P009,1421.62,425.98,62.41,363.88,2273.89
2025-02,LOC006,P010,1068.45,289.64,42.44,247.42,1647.95
2025-02,LOC006,P011,1007.37,284.79,61.03,395.32,1748.51
2025-02,LOC006,P012,1112.38,292.61,62.7,406.17,1873.87
2025-02,LOC006,P013,1338.51,364.44,78.09,505.87,2286.92
2025-02,LOC006,P014,837.61,292.57,62.69,406.11,1598.98
2025-02,LOC006,P015,1872.35,350.48,75.1,486.5,2784.43
2025-02,LOC006,P016,1599.87,506.01,91.56,561.91,2759.36
2025-02,LOC006,P017,1151.66,381.08,68.96,423.18,2024.87
2025-02,LOC006,P018,1233.65,387.72,70.16,430.55,2122.07
2025-02,LOC006,P019,1593.16,419.64,75.93,466.0,2554.73
2025-02,LOC006,P020,686.97,238.43,43.15,264.77,1233.32
2025-02,LOC006,P021,374.0,117.82,19.95,145.37,657.14
2025-02,LOC006,P022,462.09,125.82,21.3,155.25,764.47
2025-02,LOC006,P023,408.14,108.92,18.44,134.39,669.9
2025-02,LOC006,P024,346.07,103.53,17.53,127.74,594.86
2025-02,LOC006,P025,173.23,9.09,4.33,50.45,237.09
2025-02,LOC006,P026,49.64,3.74,1.78,20.78,75.94
2025-02,LOC006,P027,27.34,2.58,1.23,14.34,45.5
2025-02,LOC006,P028,80.36,5.89,2.81,32.73,121.78
2025-02,LOC007,P001,5644.79,1505.4,202.93,1014.67,8367.8
2025-02,LOC007,P002,6481.06,1532.24,206.55,1032.76,9252.61
2025-02,LOC007,P003,6121.94,1447.39,195.11,975.57,8740.01
2025-02,LOC007,P004,4181.27,1192.37,160.74,803.68,6338.06
2025-02,LOC007,P005,1695.04,807.77,108.89,544.45,3156.15
2025-02,LOC007,P006,2074.26,696.78,105.1,578.03,3454.17
2025-02,LOC007,P007,1685.46,572.72,86.38,475.11,2819.67
2025-02,LOC007,P008,2133.47,579.33,87.38,480.59,3280.76
2025-02,LOC007,P009,1861.72,551.06,83.12,457.14,2953.03
2025-02,LOC007,P010,1406.88,375.98,56.71,311.9,2151.48
2025-02,LOC007,P011,1308.99,365.11,80.54,492.18,2246.82
2025-02,LOC007,P012,1459.41,377.89,83.36,509.41,2430.06
2025-02,LOC007,P013,1706.87,458.51,101.14,618.08,2884.6
2025-02,LOC007,P014,1074.73,369.25,81.45,497.76,2023.19
